
------- Starting Log at: 10/10/2024, 14:06:30
This Arduino Board: Arduino Leonardo (COM4) on Port: COM4
USBCDCNeeded: 1
Enabled the watchdog with max countdown of 8000 milliseconds!

Seconds,VBat,A2Dval,SecsLeft,%CapRemain,Ch/Dis
7231,1254,659,468,13,D,1254
7233,1254,659,468,13,D,1254
7235,1254,659,468,13,D,1254
7237,1254,659,468,13,D,1254
7239,1254,659,468,13,D,1254
7241,1254,659,468,13,D,1254
7243,1254,659,468,13,D,1254
7245,1254,659,468,13,D,1254
7247,1254,659,468,13,D,1254
7249,1254,659,468,13,D,1254
7251,1254,659,468,13,D,1254
7253,1253,659,468,13,D,1254
7255,1252,658,468,13,D,1252
7257,1252,658,468,13,D,1252
7259,1252,658,468,13,D,1252
7261,1252,658,468,13,D,1252
7263,1252,658,468,13,D,1252
7265,1252,658,468,13,D,1252
7267,1252,658,468,13,D,1252
7269,1252,658,468,13,D,1252
7271,1252,658,468,13,D,1252
7273,1252,658,468,13,D,1252
7275,1252,658,468,13,D,1252
7277,1252,658,468,13,D,1252
7279,1251,658,432,12,D,1252
7281,1250,657,432,12,D,1250
7283,1250,657,432,12,D,1250
7285,1250,657,432,12,D,1250
7287,1250,657,432,12,D,1250
7289,1250,657,432,12,D,1250
7291,1250,657,432,12,D,1250
7293,1250,657,432,12,D,1250
7295,1249,656,432,12,D,1249
7297,1249,656,432,12,D,1249
7299,1248,654,432,12,D,1245
7301,1248,656,432,12,D,1249
7303,1248,656,432,12,D,1249
7305,1248,656,432,12,D,1249
7307,1248,656,432,12,D,1249
7309,1248,656,432,12,D,1249
7311,1247,655,432,12,D,1247
7313,1247,655,432,12,D,1247
7315,1247,655,432,12,D,1247
7317,1247,655,432,12,D,1247
7319,1247,655,432,12,D,1247
7321,1246,654,432,12,D,1245
7323,1245,654,396,11,D,1245
7325,1245,654,396,11,D,1245
7327,1245,654,396,11,D,1245
7329,1245,654,396,11,D,1245
7331,1243,653,396,11,D,1243
7333,1243,653,396,11,D,1243
7335,1243,653,396,11,D,1243
7337,1243,653,396,11,D,1243
7339,1241,652,396,11,D,1241
7341,1241,652,396,11,D,1241
7343,1241,652,396,11,D,1241
7345,1240,651,396,11,D,1239
7347,1239,651,396,11,D,1239
7349,1239,651,396,11,D,1239
7351,1238,650,396,11,D,1237
7353,1237,650,396,11,D,1237
7355,1237,650,396,11,D,1237
7357,1235,649,360,10,D,1235
7359,1235,649,360,10,D,1235
7361,1235,649,360,10,D,1235
7363,1233,648,360,10,D,1233
7365,1233,648,360,10,D,1233
7367,1232,647,360,10,D,1231
7369,1231,647,360,10,D,1231
7371,1231,647,360,10,D,1231
7373,1229,646,360,10,D,1229
7375,1229,646,360,10,D,1229
7377,1228,645,360,10,D,1228
7379,1228,645,360,10,D,1228
7381,1227,644,324,9,D,1226
7383,1226,644,324,9,D,1226
7385,1226,644,324,9,D,1226
7387,1224,643,324,9,D,1224
7389,1224,643,324,9,D,1224
7391,1222,642,324,9,D,1222
7393,1222,642,324,9,D,1222
7395,1220,641,324,9,D,1220
7397,1220,641,324,9,D,1220
7399,1218,640,288,8,D,1218
7401,1218,640,288,8,D,1218
7403,1216,639,288,8,D,1216
7405,1216,639,288,8,D,1216
7407,1214,638,288,8,D,1214
7409,1214,638,288,8,D,1214
7411,1212,637,288,8,D,1212
7413,1211,636,288,8,D,1210
7415,1210,636,288,8,D,1210
7417,1209,635,288,8,D,1209
7419,1208,634,288,8,D,1207
7421,1207,634,288,8,D,1207
7423,1206,633,288,8,D,1205
7425,1205,633,288,8,D,1205
7427,1203,632,288,8,D,1203
7429,1203,632,288,8,D,1203
7431,1201,631,288,8,D,1201
7433,1199,630,288,8,D,1199
7435,1199,630,288,8,D,1199
7437,1197,629,252,7,D,1197
7439,1195,628,252,7,D,1195
7441,1194,627,252,7,D,1193
7443,1193,627,252,7,D,1193
7445,1191,626,252,7,D,1191
7447,1190,625,252,7,D,1190
7449,1189,624,252,7,D,1188
7451,1188,624,252,7,D,1188
7453,1186,623,252,7,D,1186
7455,1184,622,252,7,D,1184
7457,1183,621,252,7,D,1182
7459,1181,620,252,7,D,1180
7461,1180,620,252,7,D,1180
7463,1178,619,252,7,D,1178
7465,1176,618,216,6,D,1176
7467,1174,617,216,6,D,1174
7469,1172,616,216,6,D,1172
7471,1171,615,216,6,D,1170
7473,1169,614,216,6,D,1169
7475,1168,613,216,6,D,1167
7477,1166,612,216,6,D,1165
7479,1164,611,216,6,D,1163
7481,1162,610,216,6,D,1161
7483,1160,609,216,6,D,1159
7485,1158,608,216,6,D,1157
7487,1156,607,216,6,D,1155
7489,1154,606,216,6,D,1153
7491,1152,604,180,5,D,1150
7493,1150,603,180,5,D,1148
7495,1148,602,180,5,D,1146
7497,1146,601,180,5,D,1144
7499,1144,599,180,5,D,1140
7501,1142,598,180,5,D,1138
7503,1140,596,180,5,D,1134
7505,1138,595,180,5,D,1132
7507,1136,593,180,5,D,1129
7509,1134,592,180,5,D,1127
7511,1130,590,144,4,D,1123
7513,1127,589,144,4,D,1121
7515,1124,587,144,4,D,1117
7517,1120,585,144,4,D,1113
7519,1117,583,144,4,D,1110
7521,1113,581,144,4,D,1106
7523,1109,579,108,3,D,1102
7525,1105,577,108,3,D,1098
7527,1101,574,108,3,D,1092
7529,1097,572,108,3,D,1089
7531,1093,569,108,3,D,1083
7533,1089,566,108,3,D,1077
7535,1085,563,72,2,D,1072
7537,1080,560,72,2,D,1066
7539,1074,556,72,2,D,1058
7541,1068,552,72,2,D,1051
7543,1062,548,36,1,D,1043
7545,1058,549,36,1,D,1045
7547,1054,548,36,1,D,1043
7549,1050,548,36,1,D,1043
7551,1046,544,36,1,D,1035
7553,1042,543,0,0,D,1033
7555,1038,538,0,0,D,1024
7557,1032,534,0,0,D,1016
7559,1026,529,0,0,D,1007
7561,1019,525,0,0,D,999
7563,1013,523,0,0,D,995
7565,1007,522,0,0,D,993
7567,1004,526,0,0,D,1001
7569,1001,523,0,0,D,995
7571,999,524,0,0,D,997
7573,999,526,0,0,D,1001
7575,997,521,0,0,D,992
7577,996,526,0,0,D,1001
7579,995,520,0,0,D,990
7581,995,523,0,0,D,995
7583,995,524,0,0,D,997
7585,994,525,0,0,D,999
7587,993,525,0,0,D,999
7589,992,525,0,0,D,999
7591,991,524,0,0,D,997
7593,991,524,0,0,D,997
7595,992,522,0,0,D,993
7597,991,520,0,0,D,990
7599,992,526,0,0,D,1001
7602,992,525,0,0,D,999
7604,992,523,0,0,D,995
7606,991,519,0,0,D,988
7608,992,526,0,0,D,1001
7610,991,524,0,0,D,997
7612,991,517,0,0,D,984
7614,992,526,0,0,D,1001
7616,991,524,0,0,D,997
7618,993,526,0,0,D,1001
7620,993,525,0,0,D,999
7622,993,519,0,0,D,988
7624,993,525,0,0,D,999
7626,994,523,0,0,D,995
7628,994,526,0,0,D,1001
7630,993,523,0,0,D,995
7632,994,526,0,0,D,1001
7634,992,524,0,0,D,997
7636,993,526,0,0,D,1001
7638,992,524,0,0,D,997
7640,993,526,0,0,D,1001
7642,991,524,0,0,D,997
7644,993,526,0,0,D,1001
7646,992,523,0,0,D,995
7648,992,525,0,0,D,999
7650,992,521,0,0,D,992
7652,992,525,0,0,D,999
7654,991,517,0,0,D,984
7656,992,525,0,0,D,999
7658,994,526,0,0,D,1001
7660,993,524,0,0,D,997
7662,994,526,0,0,D,1001
7664,993,521,0,0,D,992
7666,993,525,0,0,D,999
7668,994,526,0,0,D,1001
7670,993,524,0,0,D,997
7672,994,526,0,0,D,1001
7674,993,520,0,0,D,990
7676,993,525,0,0,D,999
7678,994,526,0,0,D,1001
7680,992,523,0,0,D,995
7682,992,525,0,0,D,999
7684,994,526,0,0,D,1001
7686,993,524,0,0,D,997
7688,993,525,0,0,D,999
7690,993,520,0,0,D,990
7692,993,524,0,0,D,997
7694,993,525,0,0,D,999
7696,993,518,0,0,D,986
7698,993,524,0,0,D,997
7700,994,526,0,0,D,1001
7702,993,518,0,0,D,986
7704,993,524,0,0,D,997
7706,993,525,0,0,D,999
7708,993,518,0,0,D,986
7710,993,524,0,0,D,997
7712,994,526,0,0,D,1001
7714,994,523,0,0,D,995
7716,993,524,0,0,D,997
7718,993,525,0,0,D,999
7720,994,526,0,0,D,1001
7722,993,523,0,0,D,995
7724,993,525,0,0,D,999
7726,994,526,0,0,D,1001
7728,993,522,0,0,D,993
7730,993,525,0,0,D,999
7732,994,526,0,0,D,1001
7734,992,517,0,0,D,984
7736,992,524,0,0,D,997
7738,992,525,0,0,D,999
7740,994,526,0,0,D,1001
7742,993,523,0,0,D,995
7744,993,525,0,0,D,999
7746,994,526,0,0,D,1001
7748,993,518,0,0,D,986
7750,993,524,0,0,D,997
7752,993,525,0,0,D,999
7754,994,526,0,0,D,1001
7756,993,522,0,0,D,993
7758,993,524,0,0,D,997
7760,993,525,0,0,D,999
7762,994,526,0,0,D,1001
7764,992,523,0,0,D,995
7766,992,525,0,0,D,999
7768,993,526,0,0,D,1001
7770,994,526,0,0,D,1001
7772,993,523,0,0,D,995
7774,993,525,0,0,D,999
7776,994,526,0,0,D,1001
7778,994,525,0,0,D,999
7780,993,524,0,0,D,997
7782,993,525,0,0,D,999
7784,994,526,0,0,D,1001
7786,994,526,0,0,D,1001
7788,993,523,0,0,D,995
7790,993,525,0,0,D,999
7792,994,526,0,0,D,1001
7794,994,526,0,0,D,1001
7796,993,523,0,0,D,995
7798,993,525,0,0,D,999
7800,993,525,0,0,D,999
7802,994,526,0,0,D,1001
7804,992,523,0,0,D,995
7806,992,524,0,0,D,997
7808,992,525,0,0,D,999
7810,994,526,0,0,D,1001
7812,993,521,0,0,D,992
7814,993,524,0,0,D,997
7816,993,525,0,0,D,999
7818,994,526,0,0,D,1001
7820,994,526,0,0,D,1001
7822,993,524,0,0,D,997
7824,993,525,0,0,D,999
7826,993,525,0,0,D,999
7828,994,526,0,0,D,1001
7830,993,522,0,0,D,993
7832,993,524,0,0,D,997
7834,993,525,0,0,D,999
7836,994,526,0,0,D,1001
7838,994,523,0,0,D,995
7840,993,523,0,0,D,995
7842,993,525,0,0,D,999
7844,993,525,0,0,D,999
7846,994,526,0,0,D,1001
7848,993,521,0,0,D,992
7850,993,524,0,0,D,997
7852,993,525,0,0,D,999
7854,993,525,0,0,D,999
7856,994,526,0,0,D,1001
7858,992,522,0,0,D,993
7860,992,524,0,0,D,997
7862,992,525,0,0,D,999
7864,994,526,0,0,D,1001
7866,994,526,0,0,D,1001
7868,993,523,0,0,D,995
7870,993,524,0,0,D,997
7872,993,525,0,0,D,999
7874,994,526,0,0,D,1001
7876,994,526,0,0,D,1001
7878,993,523,0,0,D,995
7880,993,524,0,0,D,997
7882,993,525,0,0,D,999
7884,994,526,0,0,D,1001
7886,994,526,0,0,D,1001
7888,992,523,0,0,D,995
7890,992,524,0,0,D,997
7892,992,525,0,0,D,999
7894,993,526,0,0,D,1001
7896,994,526,0,0,D,1001
7898,993,522,0,0,D,993
7900,993,524,0,0,D,997
7902,993,525,0,0,D,999
7904,993,525,0,0,D,999
7906,994,526,0,0,D,1001
7908,993,520,0,0,D,990
7910,993,524,0,0,D,997
7912,993,525,0,0,D,999
7914,993,525,0,0,D,999
7916,994,526,0,0,D,1001
7918,994,526,0,0,D,1001
7920,993,523,0,0,D,995
7922,993,524,0,0,D,997
7924,993,525,0,0,D,999
7926,994,526,0,0,D,1001
7928,994,526,0,0,D,1001
7930,993,521,0,0,D,992
7932,993,524,0,0,D,997
7934,993,525,0,0,D,999
7936,994,526,0,0,D,1001
7938,994,526,0,0,D,1001
7940,994,526,0,0,D,1001
7942,993,524,0,0,D,997
7944,993,524,0,0,D,997
7946,993,525,0,0,D,999
7948,994,526,0,0,D,1001
7950,994,526,0,0,D,1001
7952,993,520,0,0,D,990
7954,993,524,0,0,D,997
7956,993,525,0,0,D,999
7958,993,525,0,0,D,999
7960,994,526,0,0,D,1001
7962,994,526,0,0,D,1001
7964,993,520,0,0,D,990
7966,993,524,0,0,D,997
7968,993,525,0,0,D,999
7970,993,525,0,0,D,999
7972,994,526,0,0,D,1001
7974,994,526,0,0,D,1001
7976,993,522,0,0,D,993
7978,993,524,0,0,D,997
7980,993,525,0,0,D,999
7982,993,525,0,0,D,999
7984,994,526,0,0,D,1001
7986,994,526,0,0,D,1001
7988,993,522,0,0,D,993
7990,993,524,0,0,D,997
7992,993,525,0,0,D,999
7994,993,525,0,0,D,999
7996,994,526,0,0,D,1001
7998,994,526,0,0,D,1001
8000,993,522,0,0,D,993
8002,993,524,0,0,D,997
8004,993,525,0,0,D,999
8006,993,525,0,0,D,999
8008,994,526,0,0,D,1001
8010,994,526,0,0,D,1001
8012,993,521,0,0,D,992
8014,993,524,0,0,D,997
8016,993,525,0,0,D,999
8018,993,525,0,0,D,999
8020,994,526,0,0,D,1001
8022,994,526,0,0,D,1001
8024,993,518,0,0,D,986
8026,993,523,0,0,D,995
8028,993,524,0,0,D,997
8030,993,525,0,0,D,999
8032,993,525,0,0,D,999
8034,994,526,0,0,D,1001
8036,994,526,0,0,D,1001
8038,992,522,0,0,D,993
8040,992,524,0,0,D,997
8042,992,524,0,0,D,997
8044,992,525,0,0,D,999
8046,992,525,0,0,D,999
8048,994,526,0,0,D,1001
8050,992,515,0,0,D,980
8052,992,523,0,0,D,995
8054,992,524,0,0,D,997
8056,992,525,0,0,D,999
8058,992,525,0,0,D,999
8060,994,526,0,0,D,1001
8062,994,526,0,0,D,1001
8064,993,521,0,0,D,992
8066,993,524,0,0,D,997
8068,993,524,0,0,D,997
8070,993,525,0,0,D,999
8072,993,525,0,0,D,999
8074,994,526,0,0,D,1001
8076,994,526,0,0,D,1001
8078,992,522,0,0,D,993
8080,992,524,0,0,D,997
8082,992,524,0,0,D,997
8084,992,525,0,0,D,999
8086,993,526,0,0,D,1001
8088,994,526,0,0,D,1001
8090,994,526,0,0,D,1001
8092,992,523,0,0,D,995
8094,992,524,0,0,D,997
8096,992,525,0,0,D,999
8098,992,525,0,0,D,999
8100,993,526,0,0,D,1001
8102,994,526,0,0,D,1001
8104,994,526,0,0,D,1001
8106,993,522,0,0,D,993
8108,993,524,0,0,D,997
8110,993,525,0,0,D,999
8112,993,525,0,0,D,999
8114,993,525,0,0,D,999
8116,994,526,0,0,D,1001
8118,994,526,0,0,D,1001
8120,993,520,0,0,D,990
8122,993,524,0,0,D,997
8124,993,524,0,0,D,997
8126,993,525,0,0,D,999
8128,993,525,0,0,D,999
8130,994,526,0,0,D,1001
8132,994,526,0,0,D,1001
8134,993,519,0,0,D,988
8136,993,523,0,0,D,995
8138,993,524,0,0,D,997
8140,993,525,0,0,D,999
8142,993,525,0,0,D,999
8144,994,526,0,0,D,1001
8146,994,526,0,0,D,1001
8148,994,526,0,0,D,1001
8150,992,522,0,0,D,993
8152,992,524,0,0,D,997
8154,992,525,0,0,D,999
8156,992,525,0,0,D,999
8158,992,525,0,0,D,999
8160,993,526,0,0,D,1001
8162,994,526,0,0,D,1001
8164,992,515,0,0,D,980
8166,992,523,0,0,D,995
8168,992,524,0,0,D,997
8170,992,525,0,0,D,999
8172,992,525,0,0,D,999
8174,993,526,0,0,D,1001
8176,994,526,0,0,D,1001
8178,994,526,0,0,D,1001
8180,993,519,0,0,D,988
8182,993,524,0,0,D,997
8184,993,524,0,0,D,997
8186,993,525,0,0,D,999
8188,993,525,0,0,D,999
8190,994,526,0,0,D,1001
8192,994,526,0,0,D,1001
8194,994,526,0,0,D,1001
8196,993,521,0,0,D,992
8198,993,524,0,0,D,997
8200,993,525,0,0,D,999
8202,993,525,0,0,D,999
8204,993,525,0,0,D,999
8206,994,526,0,0,D,1001
8208,994,526,0,0,D,1001
8210,994,526,0,0,D,1001
8212,993,521,0,0,D,992
8214,993,524,0,0,D,997
8216,993,524,0,0,D,997
8218,993,525,0,0,D,999
8220,993,525,0,0,D,999
8222,993,525,0,0,D,999
8224,994,526,0,0,D,1001
8226,994,526,0,0,D,1001
8228,992,516,0,0,D,982
8230,992,523,0,0,D,995
8232,992,524,0,0,D,997
8234,992,525,0,0,D,999
8236,992,525,0,0,D,999
8238,992,525,0,0,D,999
8240,994,526,0,0,D,1001
8242,994,526,0,0,D,1001
8244,992,515,0,0,D,980
8246,992,523,0,0,D,995
8248,992,524,0,0,D,997
8250,992,525,0,0,D,999
8252,992,525,0,0,D,999
8254,992,525,0,0,D,999
8256,994,526,0,0,D,1001
8258,994,526,0,0,D,1001
8260,994,526,0,0,D,1001
8262,993,522,0,0,D,993
8264,993,524,0,0,D,997
8266,993,524,0,0,D,997
8268,993,525,0,0,D,999
8270,993,525,0,0,D,999
8272,993,525,0,0,D,999
8274,994,526,0,0,D,1001
8276,994,526,0,0,D,1001
8278,993,520,0,0,D,990
8280,992,523,0,0,D,995
8282,992,524,0,0,D,997
8284,992,525,0,0,D,999
8286,992,525,0,0,D,999
8288,992,525,0,0,D,999
8290,993,526,0,0,D,1001
8292,994,526,0,0,D,1001
8294,994,526,0,0,D,1001
8296,992,516,0,0,D,982
8298,992,523,0,0,D,995
8300,992,524,0,0,D,997
8302,992,525,0,0,D,999
8304,992,525,0,0,D,999
8306,992,525,0,0,D,999
8308,993,526,0,0,D,1001
8310,994,526,0,0,D,1001
8312,994,526,0,0,D,1001
8314,993,519,0,0,D,988
8316,993,523,0,0,D,995
8318,993,524,0,0,D,997
8320,993,525,0,0,D,999
8322,993,525,0,0,D,999
8324,993,525,0,0,D,999
8326,993,525,0,0,D,999
8328,994,526,0,0,D,1001
8330,994,526,0,0,D,1001
8332,992,515,0,0,D,980
8334,992,523,0,0,D,995
8336,992,524,0,0,D,997
8338,992,525,0,0,D,999
8340,992,525,0,0,D,999
8342,992,525,0,0,D,999
8344,992,525,0,0,D,999
8346,994,526,0,0,D,1001
8348,994,526,0,0,D,1001
8350,993,520,0,0,D,990
8352,993,523,0,0,D,995
8354,993,524,0,0,D,997
8356,993,525,0,0,D,999
8358,993,525,0,0,D,999
8360,993,525,0,0,D,999
8362,993,525,0,0,D,999
8364,994,526,0,0,D,1001
8366,994,526,0,0,D,1001
8368,994,526,0,0,D,1001
8370,993,523,0,0,D,995
8372,993,524,0,0,D,997
8374,993,524,0,0,D,997
8376,993,525,0,0,D,999
8378,993,525,0,0,D,999
8380,993,525,0,0,D,999
8382,994,525,0,0,D,999
8384,994,526,0,0,D,1001
8386,994,526,0,0,D,1001
8388,993,522,0,0,D,993
8390,992,523,0,0,D,995
8392,992,524,0,0,D,997
8394,992,524,0,0,D,997
8396,992,525,0,0,D,999
8398,992,525,0,0,D,999
8400,992,525,0,0,D,999
8402,993,526,0,0,D,1001
8404,994,526,0,0,D,1001
8406,994,526,0,0,D,1001
8408,993,519,0,0,D,988
8410,993,523,0,0,D,995
8412,993,524,0,0,D,997
8414,993,525,0,0,D,999
8416,993,525,0,0,D,999
8418,993,525,0,0,D,999
8420,993,525,0,0,D,999
8422,994,526,0,0,D,1001
8424,994,526,0,0,D,1001
8426,994,526,0,0,D,1001
8428,992,522,0,0,D,993
8430,992,524,0,0,D,997
8432,992,524,0,0,D,997
8434,992,525,0,0,D,999
8436,992,525,0,0,D,999
8438,992,525,0,0,D,999
8440,993,526,0,0,D,1001
8442,994,526,0,0,D,1001
8444,994,526,0,0,D,1001
8446,994,526,0,0,D,1001
8448,993,521,0,0,D,992
8450,993,523,0,0,D,995
8452,993,524,0,0,D,997
8454,993,525,0,0,D,999
8456,993,525,0,0,D,999
8458,993,525,0,0,D,999
8460,993,525,0,0,D,999
8462,994,526,0,0,D,1001
8464,994,526,0,0,D,1001
8466,994,526,0,0,D,1001
8468,992,516,0,0,D,982
8470,992,523,0,0,D,995
8472,992,524,0,0,D,997
8474,992,524,0,0,D,997
8476,992,525,0,0,D,999
8478,992,525,0,0,D,999
8480,992,525,0,0,D,999
8482,993,526,0,0,D,1001
8484,994,526,0,0,D,1001
8486,994,526,0,0,D,1001
8488,994,526,0,0,D,1001
8490,993,522,0,0,D,993
8492,993,524,0,0,D,997
8494,993,524,0,0,D,997
8496,993,524,0,0,D,997
8498,993,525,0,0,D,999
8500,993,525,0,0,D,999
8502,994,526,0,0,D,1001
8504,994,526,0,0,D,1001
8506,994,526,0,0,D,1001
8508,994,526,0,0,D,1001
8510,992,515,0,0,D,980
8512,992,523,0,0,D,995
8514,992,524,0,0,D,997
8516,992,524,0,0,D,997
8518,992,525,0,0,D,999
8520,992,525,0,0,D,999
8522,992,525,0,0,D,999
8524,992,525,0,0,D,999
8526,994,526,0,0,D,1001
8528,994,526,0,0,D,1001
8530,994,526,0,0,D,1001
8532,993,521,0,0,D,992
8534,993,524,0,0,D,997
8536,993,524,0,0,D,997
8538,993,525,0,0,D,999
8540,993,525,0,0,D,999
8542,993,525,0,0,D,999
8544,993,525,0,0,D,999
8546,994,526,0,0,D,1001
8548,994,526,0,0,D,1001
8550,994,526,0,0,D,1001
8552,994,526,0,0,D,1001
8554,993,520,0,0,D,990
8556,993,523,0,0,D,995
8558,993,524,0,0,D,997
8560,993,524,0,0,D,997
8562,993,525,0,0,D,999
8564,993,525,0,0,D,999
8566,993,525,0,0,D,999
8568,993,525,0,0,D,999
8570,994,526,0,0,D,1001
8572,994,526,0,0,D,1001
8574,994,526,0,0,D,1001
8576,994,526,0,0,D,1001
8578,993,523,0,0,D,995
8580,993,524,0,0,D,997
8582,993,524,0,0,D,997
8584,993,525,0,0,D,999
8586,993,525,0,0,D,999
8589,993,525,0,0,D,999
8591,993,525,0,0,D,999
8593,993,525,0,0,D,999
8595,994,526,0,0,D,1001
8597,994,526,0,0,D,1001
8599,994,526,0,0,D,1001
8601,992,521,0,0,D,992
8603,992,523,0,0,D,995
8605,992,524,0,0,D,997
8607,992,524,0,0,D,997
8609,992,525,0,0,D,999
8611,992,525,0,0,D,999
8613,992,525,0,0,D,999
8615,992,525,0,0,D,999
8617,993,526,0,0,D,1001
8619,994,526,0,0,D,1001
8621,994,526,0,0,D,1001
8623,994,526,0,0,D,1001
8625,992,522,0,0,D,993
8627,992,523,0,0,D,995
8629,992,524,0,0,D,997
8631,992,525,0,0,D,999
8633,992,525,0,0,D,999
8635,992,525,0,0,D,999
8637,992,525,0,0,D,999
8639,992,525,0,0,D,999
8641,994,526,0,0,D,1001
8643,994,526,0,0,D,1001
8645,994,526,0,0,D,1001
8647,994,526,0,0,D,1001
8649,992,521,0,0,D,992
8651,992,523,0,0,D,995
8653,992,524,0,0,D,997
8655,992,524,0,0,D,997
8657,992,525,0,0,D,999
8659,992,525,0,0,D,999
8661,992,525,0,0,D,999
8663,993,525,0,0,D,999
8665,994,526,0,0,D,1001
8667,994,526,0,0,D,1001
8669,994,526,0,0,D,1001
8671,994,526,0,0,D,1001
8673,992,515,0,0,D,980
8675,992,523,0,0,D,995
8677,992,524,0,0,D,997
8679,992,524,0,0,D,997
8681,992,524,0,0,D,997
8683,992,525,0,0,D,999
8685,992,525,0,0,D,999
8687,992,525,0,0,D,999
8689,993,526,0,0,D,1001
8691,994,526,0,0,D,1001
8693,994,526,0,0,D,1001
8695,994,526,0,0,D,1001
8697,994,526,0,0,D,1001
8699,993,522,0,0,D,993
8701,992,523,0,0,D,995
8703,992,524,0,0,D,997
8705,992,524,0,0,D,997
8707,992,525,0,0,D,999
8709,992,525,0,0,D,999
8711,992,525,0,0,D,999
8713,992,525,0,0,D,999
8715,993,526,0,0,D,1001
8717,994,526,0,0,D,1001
8719,994,526,0,0,D,1001
8721,994,526,0,0,D,1001
8723,994,526,0,0,D,1001
8725,992,521,0,0,D,992
8727,992,524,0,0,D,997
8729,992,524,0,0,D,997
8731,992,524,0,0,D,997
8733,992,525,0,0,D,999
8735,992,525,0,0,D,999
8737,992,525,0,0,D,999
8739,992,525,0,0,D,999
8741,993,526,0,0,D,1001
8743,994,526,0,0,D,1001
8745,994,526,0,0,D,1001
8747,994,526,0,0,D,1001
8749,994,526,0,0,D,1001
8751,992,515,0,0,D,980
8753,992,523,0,0,D,995
8755,992,524,0,0,D,997
8757,992,524,0,0,D,997
8759,992,525,0,0,D,999
8761,992,525,0,0,D,999
8763,992,525,0,0,D,999
8765,992,525,0,0,D,999
8767,992,525,0,0,D,999
8769,993,526,0,0,D,1001
8771,994,526,0,0,D,1001
8773,994,526,0,0,D,1001
8775,994,526,0,0,D,1001
8777,994,526,0,0,D,1001
8779,993,522,0,0,D,993
8781,993,524,0,0,D,997
8783,993,524,0,0,D,997
8785,993,524,0,0,D,997
8787,993,525,0,0,D,999
8789,993,525,0,0,D,999
8791,993,525,0,0,D,999
8793,993,525,0,0,D,999
8795,994,526,0,0,D,1001
8797,994,526,0,0,D,1001
8799,994,526,0,0,D,1001
8801,994,526,0,0,D,1001
8803,994,526,0,0,D,1001
8805,994,526,0,0,D,1001
8807,993,522,0,0,D,993
8809,993,523,0,0,D,995
8811,993,524,0,0,D,997
8813,993,524,0,0,D,997
8815,993,525,0,0,D,999
8817,993,525,0,0,D,999
8819,993,525,0,0,D,999
8821,993,525,0,0,D,999
8823,993,525,0,0,D,999
8825,994,526,0,0,D,1001
8827,994,526,0,0,D,1001
8829,994,526,0,0,D,1001
8831,994,526,0,0,D,1001
8833,994,526,0,0,D,1001
8835,993,521,0,0,D,992
8837,993,523,0,0,D,995
8839,993,524,0,0,D,997
8841,993,524,0,0,D,997
8843,993,524,0,0,D,997
8845,993,525,0,0,D,999
8847,993,525,0,0,D,999
8849,993,525,0,0,D,999
8851,993,525,0,0,D,999
8853,994,526,0,0,D,1001
8855,994,526,0,0,D,1001
8857,994,526,0,0,D,1001
8859,994,526,0,0,D,1001
8861,994,526,0,0,D,1001
8863,994,526,0,0,D,1001
8865,992,522,0,0,D,993
8867,992,523,0,0,D,995
8869,992,524,0,0,D,997
8871,992,524,0,0,D,997
8873,992,524,0,0,D,997
8875,992,525,0,0,D,999
8877,992,525,0,0,D,999
8879,992,525,0,0,D,999
8881,992,525,0,0,D,999
8883,992,525,0,0,D,999
8885,993,526,0,0,D,1001
8887,994,526,0,0,D,1001
8889,994,526,0,0,D,1001
8891,994,526,0,0,D,1001
8893,994,526,0,0,D,1001
8895,992,516,0,0,D,982
8897,992,523,0,0,D,995
8899,992,524,0,0,D,997
8901,992,524,0,0,D,997
8903,992,524,0,0,D,997
8905,992,524,0,0,D,997
8907,992,525,0,0,D,999
8909,992,525,0,0,D,999
8911,992,525,0,0,D,999
8913,992,525,0,0,D,999
8915,993,525,0,0,D,999
8917,994,526,0,0,D,1001
8919,994,526,0,0,D,1001
8921,994,526,0,0,D,1001
8923,994,526,0,0,D,1001
8925,994,526,0,0,D,1001
8927,992,522,0,0,D,993
8929,992,523,0,0,D,995
8931,992,524,0,0,D,997
8933,992,524,0,0,D,997
8935,992,524,0,0,D,997
8937,992,525,0,0,D,999
8939,992,525,0,0,D,999
8941,992,525,0,0,D,999
8943,992,525,0,0,D,999
8945,992,525,0,0,D,999
8947,994,526,0,0,D,1001
8949,994,526,0,0,D,1001
8951,994,526,0,0,D,1001
8953,994,526,0,0,D,1001
8955,994,526,0,0,D,1001
8957,995,526,0,0,D,1001
8959,993,522,0,0,D,993
8961,993,523,0,0,D,995
8963,993,524,0,0,D,997
8965,993,524,0,0,D,997
8967,993,524,0,0,D,997
8969,993,525,0,0,D,999
8971,993,525,0,0,D,999
8973,993,525,0,0,D,999
8975,993,525,0,0,D,999
8977,993,525,0,0,D,999
8979,993,525,0,0,D,999
8981,994,526,0,0,D,1001
8983,994,526,0,0,D,1001
8985,994,526,0,0,D,1001
8987,994,526,0,0,D,1001
8989,994,526,0,0,D,1001
8991,992,514,0,0,D,978
8993,992,523,0,0,D,995
8995,992,524,0,0,D,997
8997,992,524,0,0,D,997
8999,992,524,0,0,D,997
9001,992,525,0,0,D,999
9003,992,525,0,0,D,999
